Occurred ,Success,Error_Probs
12/10/2016 08:47:56,2,0.285714285714
12/10/2016 08:21:57,2,0.142857142857
12/10/2016 07:55:58,2,0.142857142857
12/10/2016 07:30:00,2,0.0
12/10/2016 07:04:01,2,0.0
12/10/2016 06:38:03,2,0.0
12/10/2016 06:12:04,2,0.0
12/10/2016 05:46:05,2,0.0
12/10/2016 05:20:07,2,0.0
12/10/2016 04:54:08,2,0.0
12/10/2016 04:28:10,2,0.0
12/10/2016 04:02:11,1,0.142857142857
12/10/2016 03:36:12,2,0.142857142857
12/10/2016 03:10:14,1,0.285714285714
12/10/2016 02:44:15,1,0.428571428571
12/10/2016 02:18:16,2,0.428571428571
12/10/2016 01:52:18,1,0.571428571429
12/10/2016 01:26:19,2,0.571428571429
12/10/2016 01:00:21,1,0.571428571429
12/10/2016 00:34:22,1,0.714285714286
12/10/2016 00:08:23,2,0.571428571429
12/09/2016 23:42:25,1,0.571428571429
12/09/2016 23:16:26,1,0.714285714286
12/09/2016 22:50:28,2,0.571428571429
12/09/2016 22:24:29,1,0.714285714286
12/09/2016 21:58:30,1,0.714285714286
12/09/2016 21:32:32,1,0.714285714286
12/09/2016 21:06:33,1,0.857142857143
12/09/2016 20:40:35,1,0.857142857143
12/9/2016 20:40:35,0,0.714285714286
12/10/2016 09:36:04,2,0.714285714286
12/10/2016 09:06:17,2,0.571428571429
12/10/2016 08:36:30,2,0.428571428571
12/10/2016 08:06:43,2,0.285714285714
12/10/2016 07:36:56,2,0.142857142857
12/10/2016 07:07:08,2,0.0
12/10/2016 06:37:21,2,0.0
12/10/2016 06:07:34,1,0.142857142857
12/10/2016 05:37:47,2,0.142857142857
12/10/2016 05:08:00,2,0.142857142857
12/10/2016 04:38:12,1,0.285714285714
12/10/2016 04:08:25,2,0.285714285714
12/10/2016 03:38:38,1,0.428571428571
12/10/2016 03:08:51,2,0.428571428571
12/10/2016 02:39:04,1,0.428571428571
12/10/2016 02:09:17,1,0.571428571429
12/10/2016 01:39:29,2,0.571428571429
12/10/2016 01:09:42,1,0.571428571429
12/10/2016 00:39:55,1,0.714285714286
12/10/2016 00:10:08,1,0.714285714286
12/09/2016 23:40:21,1,0.857142857143
12/09/2016 23:10:33,1,0.857142857143
12/09/2016 22:40:46,1,0.857142857143
12/09/2016 22:10:59,2,0.857142857143
12/09/2016 21:41:12,1,0.857142857143
12/09/2016 21:11:25,1,0.857142857143
12/09/2016 20:41:38,1,0.857142857143
12/9/2016 20:41:38,0,0.714285714286
12/10/2016 09:54:05,2,0.571428571429
12/10/2016 09:42:19,2,0.428571428571
12/10/2016 09:30:33,2,0.428571428571
12/10/2016 09:18:47,2,0.285714285714
12/10/2016 09:07:01,2,0.142857142857
12/10/2016 08:55:15,1,0.142857142857
12/10/2016 08:43:29,2,0.142857142857
12/10/2016 08:31:43,1,0.285714285714
12/10/2016 08:19:57,2,0.285714285714
12/10/2016 08:08:11,2,0.285714285714
12/10/2016 07:56:25,1,0.428571428571
12/10/2016 07:44:39,2,0.428571428571
12/10/2016 07:32:53,2,0.285714285714
12/10/2016 07:21:07,2,0.285714285714
12/10/2016 07:09:21,1,0.285714285714
12/10/2016 06:57:35,2,0.285714285714
12/10/2016 06:45:49,2,0.285714285714
12/10/2016 06:34:03,2,0.142857142857
12/10/2016 06:22:17,2,0.142857142857
12/10/2016 06:10:31,2,0.142857142857
12/10/2016 05:58:45,1,0.285714285714
12/10/2016 05:46:58,2,0.142857142857
12/10/2016 05:35:12,1,0.285714285714
12/10/2016 05:23:26,2,0.285714285714
12/10/2016 05:11:40,1,0.428571428571
12/10/2016 04:59:54,2,0.428571428571
12/10/2016 04:48:08,2,0.428571428571
12/10/2016 04:36:22,1,0.428571428571
12/10/2016 04:24:36,1,0.571428571429
12/10/2016 04:12:50,1,0.571428571429
12/10/2016 04:01:04,1,0.714285714286
12/10/2016 03:49:18,2,0.571428571429
12/10/2016 03:37:32,1,0.714285714286
12/10/2016 03:25:46,2,0.714285714286
12/10/2016 03:14:00,1,0.714285714286
12/10/2016 03:02:14,1,0.714285714286
12/10/2016 02:50:28,1,0.714285714286
12/10/2016 02:38:42,1,0.714285714286
12/10/2016 02:26:56,2,0.714285714286
12/10/2016 02:15:10,1,0.714285714286
12/10/2016 02:03:24,1,0.857142857143
12/10/2016 01:51:38,1,0.857142857143
12/10/2016 01:51:38,0,0.714285714286
12/10/2016 09:46:51,2,0.571428571429
12/10/2016 09:27:51,2,0.428571428571
12/10/2016 09:08:50,2,0.428571428571
12/10/2016 08:49:50,2,0.285714285714
12/10/2016 08:30:49,2,0.142857142857
12/10/2016 08:11:49,1,0.142857142857
12/10/2016 07:52:48,2,0.142857142857
12/10/2016 07:33:48,1,0.285714285714
12/10/2016 07:14:47,2,0.285714285714
12/10/2016 06:55:47,2,0.285714285714
12/10/2016 06:36:46,2,0.285714285714
12/10/2016 06:17:46,2,0.285714285714
12/10/2016 05:58:45,1,0.285714285714
12/10/2016 05:39:45,2,0.285714285714
12/10/2016 05:20:44,1,0.285714285714
12/10/2016 05:01:44,2,0.285714285714
12/10/2016 04:42:43,1,0.428571428571
12/10/2016 04:23:43,2,0.428571428571
12/10/2016 04:04:42,1,0.571428571429
12/10/2016 03:45:42,1,0.571428571429
12/10/2016 03:26:41,1,0.714285714286
12/10/2016 03:07:41,1,0.714285714286
12/10/2016 02:48:40,1,0.857142857143
12/10/2016 02:29:40,1,0.857142857143
12/10/2016 02:10:39,1,1.0
12/10/2016 01:51:39,1,1.0
12/10/2016 01:51:39,0,0.857142857143
12/10/2016 09:44:23,2,0.714285714286
12/10/2016 09:22:55,2,0.571428571429
12/10/2016 09:01:27,2,0.428571428571
12/10/2016 08:39:58,2,0.285714285714
12/10/2016 08:18:30,2,0.142857142857
12/10/2016 07:57:02,2,0.0
12/10/2016 07:35:33,2,0.0
12/10/2016 07:14:05,2,0.0
12/10/2016 06:52:37,1,0.142857142857
12/10/2016 06:31:08,1,0.285714285714
12/10/2016 06:09:40,1,0.428571428571
12/10/2016 05:48:12,1,0.571428571429
12/10/2016 05:26:44,2,0.571428571429
12/10/2016 05:05:15,1,0.714285714286
12/10/2016 04:43:47,1,0.857142857143
12/10/2016 04:22:19,1,0.857142857143
12/10/2016 04:00:50,1,0.857142857143
12/10/2016 03:39:22,1,0.857142857143
12/10/2016 03:17:54,1,0.857142857143
12/10/2016 02:56:25,1,1.0
12/10/2016 02:34:57,1,1.0
12/10/2016 02:13:29,1,1.0
12/10/2016 01:52:01,1,1.0
12/10/2016 01:52:01,0,0.857142857143
12/10/2016 09:55:38,2,0.714285714286
12/10/2016 09:45:25,2,0.571428571429
12/10/2016 09:35:11,2,0.428571428571
12/10/2016 09:24:58,2,0.285714285714
12/10/2016 09:14:44,2,0.142857142857
12/10/2016 09:04:31,2,0.0
12/10/2016 08:54:17,2,0.0
12/10/2016 08:44:04,2,0.0
12/10/2016 08:33:50,2,0.0
12/10/2016 08:23:37,2,0.0
12/10/2016 08:13:23,2,0.0
12/10/2016 08:03:10,1,0.142857142857
12/10/2016 07:52:56,1,0.285714285714
12/10/2016 07:42:43,1,0.428571428571
12/10/2016 07:32:29,2,0.428571428571
12/10/2016 07:22:16,1,0.571428571429
12/10/2016 07:12:02,1,0.714285714286
12/10/2016 07:01:49,2,0.714285714286
12/10/2016 06:51:35,2,0.571428571429
12/10/2016 06:41:22,1,0.571428571429
12/10/2016 06:31:08,2,0.428571428571
12/10/2016 06:20:55,2,0.428571428571
12/10/2016 06:10:41,2,0.285714285714
12/10/2016 06:00:28,2,0.142857142857
12/10/2016 05:50:14,1,0.285714285714
12/10/2016 05:40:01,1,0.428571428571
12/10/2016 05:29:47,1,0.428571428571
12/10/2016 05:19:34,1,0.571428571429
12/10/2016 05:09:20,1,0.714285714286
12/10/2016 04:59:07,2,0.714285714286
12/10/2016 04:48:53,1,0.857142857143
12/10/2016 04:38:40,1,0.857142857143
12/10/2016 04:28:26,2,0.714285714286
12/10/2016 04:18:13,1,0.714285714286
12/10/2016 04:07:59,1,0.714285714286
12/10/2016 03:57:46,1,0.714285714286
12/10/2016 03:47:32,1,0.857142857143
12/10/2016 03:37:19,2,0.714285714286
12/10/2016 03:27:05,1,0.714285714286
12/10/2016 03:16:52,1,0.857142857143
12/10/2016 03:06:38,2,0.714285714286
12/10/2016 02:56:25,1,0.714285714286
12/10/2016 02:46:11,1,0.714285714286
12/10/2016 02:35:58,2,0.571428571429
12/10/2016 02:25:44,1,0.714285714286
12/10/2016 02:15:31,1,0.714285714286
12/10/2016 02:05:17,1,0.714285714286
12/10/2016 01:55:04,1,0.857142857143
12/10/2016 01:55:04,0,0.714285714286
12/10/2016 09:54:27,2,0.571428571429
12/10/2016 09:43:02,2,0.571428571429
12/10/2016 09:31:38,2,0.428571428571
12/10/2016 09:20:13,2,0.285714285714
12/10/2016 09:08:49,2,0.142857142857
12/10/2016 08:57:24,2,0.0
12/10/2016 08:45:59,2,0.0
12/10/2016 08:34:35,2,0.0
12/10/2016 08:23:10,2,0.0
12/10/2016 08:11:46,2,0.0
12/10/2016 08:00:21,2,0.0
12/10/2016 07:48:57,1,0.142857142857
12/10/2016 07:37:32,2,0.142857142857
12/10/2016 07:26:07,2,0.142857142857
12/10/2016 07:14:43,2,0.142857142857
12/10/2016 07:03:18,1,0.285714285714
12/10/2016 06:51:54,2,0.285714285714
12/10/2016 06:40:29,1,0.428571428571
12/10/2016 06:29:04,2,0.285714285714
12/10/2016 06:17:40,1,0.428571428571
12/10/2016 06:06:15,1,0.571428571429
12/10/2016 05:54:51,1,0.714285714286
12/10/2016 05:43:26,2,0.571428571429
12/10/2016 05:32:02,1,0.714285714286
12/10/2016 05:20:37,1,0.714285714286
12/10/2016 05:09:12,1,0.857142857143
12/10/2016 04:57:48,2,0.714285714286
12/10/2016 04:46:23,1,0.714285714286
12/10/2016 04:34:59,1,0.714285714286
12/10/2016 04:23:34,1,0.857142857143
12/10/2016 04:12:09,2,0.714285714286
12/10/2016 04:00:45,1,0.714285714286
12/10/2016 03:49:20,1,0.714285714286
12/10/2016 03:37:56,1,0.857142857143
12/10/2016 03:26:31,1,0.857142857143
12/10/2016 03:15:07,2,0.714285714286
12/10/2016 03:03:42,1,0.714285714286
12/10/2016 02:52:17,1,0.857142857143
12/10/2016 02:40:53,1,0.857142857143
12/10/2016 02:29:28,1,0.857142857143
12/10/2016 02:18:04,1,0.857142857143
12/10/2016 02:06:39,1,0.857142857143
12/10/2016 01:55:15,1,1.0
12/10/2016 01:55:15,0,0.857142857143
12/10/2016 10:05:55,2,0.714285714286
12/10/2016 10:05:59,2,0.571428571429
12/10/2016 10:06:03,2,0.428571428571
12/10/2016 10:06:06,2,0.285714285714
12/10/2016 10:06:10,2,0.142857142857
12/10/2016 10:06:14,2,0.0
12/10/2016 10:06:18,1,0.142857142857
12/10/2016 10:06:21,1,0.285714285714
12/10/2016 10:06:25,1,0.428571428571
12/10/2016 10:06:29,1,0.571428571429
12/10/2016 10:06:33,1,0.714285714286
12/10/2016 10:06:36,1,0.857142857143
12/10/2016 10:06:40,2,0.857142857143
12/10/2016 10:06:44,2,0.714285714286
12/10/2016 10:06:48,1,0.714285714286
12/10/2016 10:06:51,1,0.714285714286
12/10/2016 10:06:55,2,0.571428571429
12/10/2016 10:06:59,2,0.428571428571
12/10/2016 10:07:03,1,0.428571428571
12/10/2016 10:07:06,2,0.428571428571
12/10/2016 10:07:10,1,0.571428571429
12/10/2016 10:07:14,1,0.571428571429
12/10/2016 10:07:18,1,0.571428571429
12/10/2016 10:07:18,0,0.571428571429
12/10/2016 10:12:11,2,0.571428571429
12/10/2016 10:12:04,2,0.428571428571
12/10/2016 10:11:57,2,0.428571428571
12/10/2016 10:11:49,1,0.428571428571
12/10/2016 10:11:42,2,0.285714285714
12/10/2016 10:11:35,2,0.142857142857
12/10/2016 10:11:27,2,0.142857142857
12/10/2016 10:11:20,1,0.285714285714
12/10/2016 10:11:13,2,0.285714285714
12/10/2016 10:11:06,2,0.285714285714
12/10/2016 10:10:58,2,0.142857142857
12/10/2016 10:10:51,2,0.142857142857
12/10/2016 10:10:44,2,0.142857142857
12/10/2016 10:10:36,2,0.142857142857
12/10/2016 10:10:29,2,0.0
12/10/2016 10:10:22,1,0.142857142857
12/10/2016 10:10:15,1,0.285714285714
12/10/2016 10:10:07,1,0.428571428571
12/10/2016 10:10:00,2,0.428571428571
12/10/2016 10:09:53,1,0.571428571429
12/10/2016 10:09:45,2,0.571428571429
12/10/2016 10:09:38,2,0.571428571429
12/10/2016 10:09:31,1,0.571428571429
12/10/2016 10:09:23,2,0.428571428571
12/10/2016 10:09:16,2,0.285714285714
12/10/2016 10:09:09,1,0.428571428571
12/10/2016 10:09:02,1,0.428571428571
12/10/2016 10:08:54,1,0.571428571429
12/10/2016 10:08:47,1,0.714285714286
12/10/2016 10:08:40,1,0.714285714286
12/10/2016 10:08:32,1,0.857142857143
12/10/2016 10:08:25,2,0.857142857143
12/10/2016 10:08:18,1,0.857142857143
12/10/2016 10:08:11,1,0.857142857143
12/10/2016 10:08:03,1,0.857142857143
12/10/2016 10:07:56,1,0.857142857143
12/10/2016 10:07:49,1,0.857142857143
12/10/2016 10:07:41,1,0.857142857143
12/10/2016 10:07:34,1,1.0
12/10/2016 10:07:27,1,1.0
12/10/2016 10:07:20,1,1.0
12/10/2016 10:07:20,0,0.857142857143
12/10/2016 10:12:12,2,0.714285714286
12/10/2016 10:12:05,2,0.571428571429
12/10/2016 10:11:58,2,0.428571428571
12/10/2016 10:11:51,2,0.285714285714
12/10/2016 10:11:45,2,0.142857142857
12/10/2016 10:11:38,2,0.0
12/10/2016 10:11:31,2,0.0
12/10/2016 10:11:24,2,0.0
12/10/2016 10:11:18,2,0.0
12/10/2016 10:11:11,2,0.0
12/10/2016 10:11:04,1,0.142857142857
12/10/2016 10:10:57,2,0.142857142857
12/10/2016 10:10:50,1,0.285714285714
12/10/2016 10:10:44,2,0.285714285714
12/10/2016 10:10:37,2,0.285714285714
12/10/2016 10:10:30,2,0.285714285714
12/10/2016 10:10:23,2,0.285714285714
12/10/2016 10:10:17,2,0.142857142857
12/10/2016 10:10:10,2,0.142857142857
12/10/2016 10:10:03,2,0.0
12/10/2016 10:09:56,1,0.142857142857
12/10/2016 10:09:50,2,0.142857142857
12/10/2016 10:09:43,2,0.142857142857
12/10/2016 10:09:36,1,0.285714285714
12/10/2016 10:09:29,2,0.285714285714
12/10/2016 10:09:22,1,0.428571428571
12/10/2016 10:09:16,2,0.428571428571
12/10/2016 10:09:09,1,0.428571428571
12/10/2016 10:09:02,2,0.428571428571
12/10/2016 10:08:55,2,0.428571428571
12/10/2016 10:08:49,1,0.428571428571
12/10/2016 10:08:42,2,0.428571428571
12/10/2016 10:08:35,2,0.285714285714
12/10/2016 10:08:28,1,0.428571428571
12/10/2016 10:08:21,2,0.285714285714
12/10/2016 10:08:15,1,0.428571428571
12/10/2016 10:08:08,1,0.571428571429
12/10/2016 10:08:01,1,0.571428571429
12/10/2016 10:07:54,1,0.714285714286
12/10/2016 10:07:48,1,0.857142857143
12/10/2016 10:07:41,1,0.857142857143
12/10/2016 10:07:34,1,1.0
12/10/2016 10:07:27,1,1.0
12/10/2016 10:07:21,1,1.0
12/10/2016 10:07:21,0,0.857142857143
12/10/2016 10:12:12,2,0.714285714286
12/10/2016 10:12:05,2,0.571428571429
12/10/2016 10:11:58,2,0.428571428571
12/10/2016 10:11:51,1,0.428571428571
12/10/2016 10:11:44,2,0.285714285714
12/10/2016 10:11:37,1,0.285714285714
12/10/2016 10:11:30,2,0.285714285714
12/10/2016 10:11:23,2,0.285714285714
12/10/2016 10:11:16,2,0.285714285714
12/10/2016 10:11:09,2,0.285714285714
12/10/2016 10:11:01,1,0.285714285714
12/10/2016 10:10:54,2,0.285714285714
12/10/2016 10:10:47,1,0.285714285714
12/10/2016 10:10:40,2,0.285714285714
12/10/2016 10:10:33,2,0.285714285714
12/10/2016 10:10:26,2,0.285714285714
12/10/2016 10:10:19,1,0.428571428571
12/10/2016 10:10:12,2,0.285714285714
12/10/2016 10:10:05,1,0.428571428571
12/10/2016 10:09:58,2,0.285714285714
12/10/2016 10:09:51,1,0.428571428571
12/10/2016 10:09:43,1,0.571428571429
12/10/2016 10:09:36,1,0.714285714286
12/10/2016 10:09:29,1,0.714285714286
12/10/2016 10:09:22,1,0.857142857143
12/10/2016 10:09:15,1,0.857142857143
12/10/2016 10:09:08,1,1.0
12/10/2016 10:09:01,1,1.0
12/10/2016 10:08:54,1,1.0
12/10/2016 10:08:47,1,1.0
12/10/2016 10:08:40,2,0.857142857143
12/10/2016 10:08:32,2,0.714285714286
12/10/2016 10:08:25,1,0.714285714286
12/10/2016 10:08:18,1,0.714285714286
12/10/2016 10:08:11,1,0.714285714286
12/10/2016 10:08:04,1,0.714285714286
12/10/2016 10:07:57,2,0.571428571429
12/10/2016 10:07:50,1,0.714285714286
12/10/2016 10:07:43,1,0.857142857143
12/10/2016 10:07:36,1,0.857142857143
12/10/2016 10:07:29,1,0.857142857143
12/10/2016 10:07:22,1,0.857142857143
12/10/2016 10:07:22,0,0.714285714286
12/10/2016 10:11:59,2,0.714285714286
12/10/2016 10:11:53,2,0.571428571429
12/10/2016 10:11:47,2,0.428571428571
12/10/2016 10:11:41,2,0.285714285714
12/10/2016 10:11:36,1,0.285714285714
12/10/2016 10:11:30,2,0.142857142857
12/10/2016 10:11:24,2,0.142857142857
12/10/2016 10:11:18,2,0.142857142857
12/10/2016 10:11:13,2,0.142857142857
12/10/2016 10:11:07,2,0.142857142857
12/10/2016 10:11:01,2,0.142857142857
12/10/2016 10:10:55,2,0.0
12/10/2016 10:10:49,2,0.0
12/10/2016 10:10:44,1,0.142857142857
12/10/2016 10:10:38,2,0.142857142857
12/10/2016 10:10:32,2,0.142857142857
12/10/2016 10:10:26,2,0.142857142857
12/10/2016 10:10:21,2,0.142857142857
12/10/2016 10:10:15,2,0.142857142857
12/10/2016 10:10:09,2,0.142857142857
12/10/2016 10:10:03,1,0.142857142857
12/10/2016 10:09:57,2,0.142857142857
12/10/2016 10:09:52,1,0.285714285714
12/10/2016 10:09:46,1,0.428571428571
12/10/2016 10:09:40,1,0.571428571429
12/10/2016 10:09:34,2,0.571428571429
12/10/2016 10:09:29,1,0.714285714286
12/10/2016 10:09:23,1,0.714285714286
12/10/2016 10:09:17,2,0.714285714286
12/10/2016 10:09:11,1,0.714285714286
12/10/2016 10:09:05,2,0.571428571429
12/10/2016 10:09:00,1,0.571428571429
12/10/2016 10:08:54,1,0.714285714286
12/10/2016 10:08:48,2,0.571428571429
12/10/2016 10:08:42,1,0.571428571429
12/10/2016 10:08:37,1,0.714285714286
12/10/2016 10:08:31,1,0.714285714286
12/10/2016 10:08:25,2,0.714285714286
12/10/2016 10:08:19,1,0.714285714286
12/10/2016 10:08:13,1,0.714285714286
12/10/2016 10:08:08,1,0.857142857143
12/10/2016 10:08:02,1,0.857142857143
12/10/2016 10:07:56,1,0.857142857143
12/10/2016 10:07:50,1,0.857142857143
12/10/2016 10:07:45,1,1.0
12/10/2016 10:07:39,1,1.0
12/10/2016 10:07:33,1,1.0
12/10/2016 10:07:27,1,1.0
12/10/2016 10:07:22,1,1.0
12/10/2016 10:07:22,0,0.857142857143
12/10/2016 10:12:07,2,0.714285714286
12/10/2016 10:12:10,2,0.571428571429
12/10/2016 10:12:13,2,0.428571428571
12/10/2016 10:12:16,2,0.285714285714
12/10/2016 10:12:19,2,0.142857142857
12/10/2016 10:12:22,1,0.142857142857
12/10/2016 10:12:25,2,0.142857142857
12/10/2016 10:12:27,1,0.285714285714
12/10/2016 10:12:30,1,0.428571428571
12/10/2016 10:12:33,2,0.428571428571
12/10/2016 10:12:36,1,0.571428571429
12/10/2016 10:12:39,1,0.714285714286
12/10/2016 10:12:42,2,0.571428571429
12/10/2016 10:12:45,1,0.714285714286
12/10/2016 10:12:48,1,0.714285714286
12/10/2016 10:12:50,2,0.571428571429
12/10/2016 10:12:53,1,0.714285714286
12/10/2016 10:12:56,2,0.571428571429
12/10/2016 10:12:59,1,0.571428571429
12/10/2016 10:13:02,1,0.714285714286
12/10/2016 10:13:05,1,0.714285714286
12/10/2016 10:13:08,1,0.714285714286
12/10/2016 10:13:11,1,0.857142857143
12/10/2016 10:13:13,1,0.857142857143
12/10/2016 10:13:16,1,1.0
12/10/2016 10:13:19,1,1.0
12/10/2016 10:13:22,1,1.0
12/10/2016 10:13:25,1,1.0
12/10/2016 10:13:28,1,1.0
12/10/2016 10:13:31,1,1.0
12/10/2016 10:13:34,1,1.0
12/10/2016 10:13:34,0,0.857142857143
12/10/2016 10:13:42,2,0.714285714286
12/10/2016 10:13:48,2,0.571428571429
12/10/2016 10:13:54,2,0.428571428571
12/10/2016 10:14:00,2,0.285714285714
12/10/2016 10:14:07,2,0.142857142857
12/10/2016 10:14:13,2,0.0
12/10/2016 10:14:19,2,0.0
12/10/2016 10:14:25,2,0.0
12/10/2016 10:14:32,1,0.142857142857
12/10/2016 10:14:38,1,0.285714285714
12/10/2016 10:14:44,2,0.285714285714
12/10/2016 10:14:50,1,0.428571428571
12/10/2016 10:14:56,2,0.428571428571
12/10/2016 10:15:03,2,0.428571428571
12/10/2016 10:15:09,2,0.428571428571
12/10/2016 10:15:15,1,0.428571428571
12/10/2016 10:15:21,1,0.428571428571
12/10/2016 10:15:28,1,0.571428571429
12/10/2016 10:15:34,1,0.571428571429
12/10/2016 10:15:40,1,0.714285714286
12/10/2016 10:15:46,1,0.857142857143
12/10/2016 10:15:53,1,1.0
12/10/2016 10:15:53,0,0.857142857143
12/10/2016 10:17:26,2,0.714285714286
12/10/2016 10:17:26,2,0.571428571429
12/10/2016 10:17:27,2,0.428571428571
12/10/2016 10:17:27,2,0.285714285714
12/10/2016 10:17:27,2,0.142857142857
12/10/2016 10:17:28,2,0.0
12/10/2016 10:17:28,1,0.142857142857
12/10/2016 10:17:28,2,0.142857142857
12/10/2016 10:17:29,1,0.285714285714
12/10/2016 10:17:29,2,0.285714285714
12/10/2016 10:17:29,2,0.285714285714
12/10/2016 10:17:30,1,0.428571428571
12/10/2016 10:17:30,2,0.428571428571
12/10/2016 10:17:30,1,0.428571428571
12/10/2016 10:17:31,2,0.428571428571
12/10/2016 10:17:31,1,0.428571428571
12/10/2016 10:17:32,2,0.428571428571
12/10/2016 10:17:32,1,0.571428571429
12/10/2016 10:17:32,1,0.571428571429
12/10/2016 10:17:33,2,0.571428571429
12/10/2016 10:17:33,2,0.428571428571
12/10/2016 10:17:33,1,0.571428571429
12/10/2016 10:17:34,2,0.428571428571
12/10/2016 10:17:34,2,0.428571428571
12/10/2016 10:17:34,1,0.428571428571
12/10/2016 10:17:35,1,0.428571428571
12/10/2016 10:17:35,1,0.571428571429
12/10/2016 10:17:35,1,0.714285714286
12/10/2016 10:17:36,1,0.714285714286
12/10/2016 10:17:36,1,0.857142857143
12/10/2016 10:17:36,1,1.0
12/10/2016 10:17:37,1,1.0
12/10/2016 10:17:37,1,1.0
12/10/2016 10:17:38,1,1.0
12/10/2016 10:17:38,0,0.857142857143
12/10/2016 10:17:39,2,0.714285714286
12/10/2016 10:17:39,2,0.571428571429
12/10/2016 10:17:39,2,0.428571428571
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.0
12/10/2016 10:17:39,2,0.0
12/10/2016 10:17:39,2,0.0
12/10/2016 10:17:39,1,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,1,0.285714285714
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,1,0.285714285714
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,2,0.142857142857
12/10/2016 10:17:39,1,0.285714285714
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,1,0.285714285714
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,1,0.428571428571
12/10/2016 10:17:39,2,0.428571428571
12/10/2016 10:17:39,1,0.571428571429
12/10/2016 10:17:39,2,0.428571428571
12/10/2016 10:17:39,2,0.428571428571
12/10/2016 10:17:39,2,0.285714285714
12/10/2016 10:17:39,1,0.428571428571
12/10/2016 10:17:39,1,0.428571428571
12/10/2016 10:17:39,1,0.571428571429
12/10/2016 10:17:39,1,0.571428571429
12/10/2016 10:17:39,1,0.714285714286
12/10/2016 10:17:39,1,0.857142857143
12/10/2016 10:17:39,1,1.0
12/10/2016 10:17:39,1,1.0
12/10/2016 10:17:39,1,1.0
12/10/2016 10:17:39,1,1.0
12/10/2016 10:17:39,0,0.857142857143
12/10/2016 10:21:49,2,0.714285714286
12/10/2016 10:21:43,2,0.571428571429
12/10/2016 10:21:37,2,0.428571428571
12/10/2016 10:21:32,2,0.285714285714
12/10/2016 10:21:26,2,0.142857142857
12/10/2016 10:21:20,2,0.0
12/10/2016 10:21:15,2,0.0
12/10/2016 10:21:09,2,0.0
12/10/2016 10:21:03,1,0.142857142857
12/10/2016 10:20:58,1,0.285714285714
12/10/2016 10:20:52,1,0.428571428571
12/10/2016 10:20:46,2,0.428571428571
12/10/2016 10:20:41,1,0.571428571429
12/10/2016 10:20:35,2,0.571428571429
12/10/2016 10:20:29,2,0.571428571429
12/10/2016 10:20:23,1,0.571428571429
12/10/2016 10:20:18,1,0.571428571429
12/10/2016 10:20:12,2,0.428571428571
12/10/2016 10:20:06,2,0.428571428571
12/10/2016 10:20:01,1,0.428571428571
12/10/2016 10:19:55,2,0.428571428571
12/10/2016 10:19:49,1,0.571428571429
12/10/2016 10:19:44,1,0.571428571429
12/10/2016 10:19:38,1,0.571428571429
12/10/2016 10:19:32,1,0.714285714286
12/10/2016 10:19:27,2,0.714285714286
12/10/2016 10:19:21,1,0.714285714286
12/10/2016 10:19:15,1,0.857142857143
12/10/2016 10:19:10,1,0.857142857143
12/10/2016 10:19:04,1,0.857142857143
12/10/2016 10:18:58,1,0.857142857143
12/10/2016 10:18:52,1,0.857142857143
12/10/2016 10:18:47,2,0.857142857143
12/10/2016 10:18:41,1,0.857142857143
12/10/2016 10:18:35,2,0.714285714286
12/10/2016 10:18:30,1,0.714285714286
12/10/2016 10:18:24,1,0.714285714286
12/10/2016 10:18:18,1,0.714285714286
12/10/2016 10:18:13,2,0.571428571429
12/10/2016 10:18:07,2,0.571428571429
12/10/2016 10:18:01,1,0.571428571429
12/10/2016 10:17:56,1,0.714285714286
12/10/2016 10:17:50,1,0.714285714286
12/10/2016 10:17:44,1,0.714285714286
12/10/2016 10:17:39,1,0.714285714286
12/10/2016 10:17:39,0,0.714285714286
12/10/2016 10:21:48,2,0.714285714286
12/10/2016 10:21:42,2,0.571428571429
12/10/2016 10:21:35,2,0.428571428571
12/10/2016 10:21:29,2,0.285714285714
12/10/2016 10:21:23,2,0.142857142857
12/10/2016 10:21:16,2,0.0
12/10/2016 10:21:10,2,0.0
12/10/2016 10:21:04,2,0.0
12/10/2016 10:20:57,2,0.0
12/10/2016 10:20:51,1,0.142857142857
12/10/2016 10:20:44,2,0.142857142857
12/10/2016 10:20:38,2,0.142857142857
12/10/2016 10:20:32,2,0.142857142857
12/10/2016 10:20:25,2,0.142857142857
12/10/2016 10:20:19,1,0.285714285714
12/10/2016 10:20:13,1,0.428571428571
12/10/2016 10:20:06,1,0.428571428571
12/10/2016 10:20:00,1,0.571428571429
12/10/2016 10:19:53,2,0.571428571429
